espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,TEAM_NAME,OVERALL_DEF_RANK,OPP_PPG,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_wins,opp_gp,def_rank,def_tier,updated_at,gp,goals_conceded,goals_conceded_pg,clean_sheets,wins,draws,losses,opp_team_1,opp_team_2,TEAM_NAME_DEF_1,OVERALL_DEF_RANK_DEF_1,OPP_PPG_DEF_1,opp_gaa_DEF_1,opp_saa_DEF_1,opp_pk_pct_DEF_1,opp_gf_per_game_DEF_1,opp_sf_per_game_DEF_1,opp_pp_pct_DEF_1,opp_wins_DEF_1,opp_gp_DEF_1,def_rank_DEF_1,def_tier_DEF_1,updated_at_DEF_1,gp_DEF_1,goals_conceded_DEF_1,goals_conceded_pg_DEF_1,clean_sheets_DEF_1,wins_DEF_1,draws_DEF_1,losses_DEF_1,TEAM_NAME_DEF_2,OVERALL_DEF_RANK_DEF_2,OPP_PPG_DEF_2,opp_gaa_DEF_2,opp_saa_DEF_2,opp_pk_pct_DEF_2,opp_gf_per_game_DEF_2,opp_sf_per_game_DEF_2,opp_pp_pct_DEF_2,opp_wins_DEF_2,opp_gp_DEF_2,def_rank_DEF_2,def_tier_DEF_2,updated_at_DEF_2,gp_DEF_2,goals_conceded_DEF_2,goals_conceded_pg_DEF_2,clean_sheets_DEF_2,wins_DEF_2,draws_DEF_2,losses_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,avg_minutes,avg_passes,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10,position_group,minutes_tier,shot_volume,field_involvement,pass_role,is_goalkeeper,shot_role,usage_role,projection,edge,abs_edge,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,minutes_certainty,prop_weight,reliability_mult,edge_z,line_hit_z,min_z,def_adj,projection_adj,edge_adj,edge_adj_dr,def_rank_signal,def_rank_z,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,avg_vs_line_z,prop_hr_prior,prop_hr_z,has_real_stats,rank_score,tier,model_dir,final_bet_direction,final_dir_reason
215721,Frank Anguissa,Midfielder,NAPOLI,,SOCCER,46.5,Passes Attempted,passes,Standard,10736425,10736425,151758,137772,2026-03-20T13:30:00.000-04:00,,,46.5,0,https://static.prizepicks.com/images/players/soccer/3bhy6x04rbwzk0nh1fm59dmnd.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,MEDIUM,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,46.5,0,0,0,OVER,1,,0,,0.9,1.08,1,1.118867209382908,0,-3.032687448798513,0,46.5,0,0,0,-0.2267203004529079,,,,0,0,0.62,2.157848028970742,0,0.09031559092637388,D,OVER,OVER,MODEL_TIEBREAK_DIFF<0.03
196901,Yerry Mina,Defender,CAGLIARI,,SOCCER,5,Clearances,clearances,Standard,10737030,10737030,188995,137772,2026-03-20T13:30:00.000-04:00,,,5,0,https://static.prizepicks.com/images/players/soccer/d4vdrtte9kb9qmlkrx1rvgk45.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,MEDIUM,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,5,0,0,0,OVER,1,,0,,0.9,1.02,1,1.118867209382908,0,-3.032687448798513,0,5,0,0,0,-0.2267203004529079,,,,0,0,0.57,1.37706489636981,0,-0.1536215804787544,D,OVER,OVER,MODEL_TIEBREAK_DIFF<0.03
252605,Alessandro Buongiorno,Defender,NAPOLI,,SOCCER,4,Clearances,clearances,Standard,10737044,10737044,207209,137772,2026-03-20T13:30:00.000-04:00,,,4,0,https://static.prizepicks.com/images/players/soccer/22x1ucwwak58wi6r5x1j6ohk9.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,MEDIUM,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,4,0,0,0,OVER,1,,0,,0.9,1.02,1,1.118867209382908,0,-3.032687448798513,0,4,0,0,0,-0.2267203004529079,,,,0,0,0.57,1.37706489636981,0,-0.1536215804787544,D,OVER,OVER,MODEL_TIEBREAK_DIFF<0.03
278987,Elia Caprile,Goalkeeper,CAGLIARI,,SOCCER,3,Goalie Saves,saves,Standard,10706524,10706524,226067,137772,2026-03-20T13:30:00.000-04:00,,,3,0,https://static.prizepicks.com/images/players/soccer/ab420lzne042a3e3b2lfmy5ii.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,GK,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,UNKNOWN,3,0,0,0,OVER,1,,0,,1,1.06,1,1.118867209382908,0,0.1684274320351716,0,3,0,0,0,-0.2267203004529079,,,,0,0,0.6,1.845534775930369,0,0.4983047315690101,C,OVER,OVER,MODEL_TIEBREAK_DIFF<0.03
255850,Scott McTominay,Midfielder,NAPOLI,,SOCCER,2.5,Shots,shots,Standard,10736894,10736894,212994,137772,2026-03-20T13:30:00.000-04:00,,,2.5,0,https://static.prizepicks.com/images/players/soccer/9fvo9v5e9r0ptibied6ejv3zd.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,MEDIUM,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,2.5,0,0,0,OVER,1,,0,,0.9,1.03,1,1.118867209382908,0,-3.032687448798513,0,2.5,0,0,0,-0.2267203004529079,,,,0,0,0.555,1.142829956589532,0,-0.2275062707971226,D,OVER,OVER,MODEL_TIEBREAK_DIFF<0.03
209746,Alex Meret,Goalkeeper,NAPOLI,,SOCCER,2,Goalie Saves,saves,Standard,10706523,10706523,149463,137772,2026-03-20T13:30:00.000-04:00,,,2,0,https://static.prizepicks.com/images/players/soccer/af58rhtg8ck7c8g7nwfs67d91.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,GK,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,UNKNOWN,2,0,0,0,OVER,1,,0,,1,1.06,1,1.118867209382908,0,0.1684274320351716,0,2,0,0,0,-0.2267203004529079,,,,0,0,0.6,1.845534775930369,0,0.4983047315690101,C,OVER,OVER,MODEL_TIEBREAK_DIFF<0.03
345212,Semih Kiliçsoy,Attacker,CAGLIARI,,SOCCER,1.5,Shots,shots,Standard,10736892,10736892,254160,137772,2026-03-20T13:30:00.000-04:00,,,1.5,0,https://static.prizepicks.com/images/manual/Semih_Kılıçsoy.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,LOW,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,0,0,0,OVER,1,,0,,0.75,1.03,1,1.118867209382908,0,-7.834359770049042,0,1.5,0,0,0,-0.2267203004529079,,,,0,0,0.555,1.142829956589532,0,-0.9693646444303293,D,OVER,OVER,MODEL_TIEBREAK_DIFF<0.03
255850,Scott McTominay,Midfielder,NAPOLI,,SOCCER,1.5,Attempted Dribbles,attempted_dribbles,Standard,10736895,10736895,212994,137772,2026-03-20T13:30:00.000-04:00,,,1.5,0,https://static.prizepicks.com/images/players/soccer/9fvo9v5e9r0ptibied6ejv3zd.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,MEDIUM,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,0,0,0,OVER,1,,0,,0.9,1.01,1,1.118867209382908,0,-3.032687448798513,0,1.5,0,0,0,-0.2267203004529079,,,,0,0,0.55,1.064751643329439,0,-0.2467464022237246,D,OVER,OVER,MODEL_TIEBREAK_DIFF<0.03
215721,Frank Anguissa,Midfielder,NAPOLI,,SOCCER,1.5,Shots,shots,Standard,10736916,10736916,151758,137772,2026-03-20T13:30:00.000-04:00,,,1.5,0,https://static.prizepicks.com/images/players/soccer/3bhy6x04rbwzk0nh1fm59dmnd.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,MEDIUM,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,0,0,0,OVER,1,,0,,0.9,1.03,1,1.118867209382908,0,-3.032687448798513,0,1.5,0,0,0,-0.2267203004529079,,,,0,0,0.555,1.142829956589532,0,-0.2275062707971226,D,OVER,OVER,MODEL_TIEBREAK_DIFF<0.03
286929,Sebastiano Esposito,Attacker,CAGLIARI,,SOCCER,1.5,Shots,shots,Standard,10737016,10737016,254159,137772,2026-03-20T13:30:00.000-04:00,,,1.5,0,https://static.prizepicks.com/images/manual/Sebastiano Esposito.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,LOW,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,0,0,0,OVER,1,,0,,0.75,1.03,1,1.118867209382908,0,-7.834359770049042,0,1.5,0,0,0,-0.2267203004529079,,,,0,0,0.555,1.142829956589532,0,-0.9693646444303293,D,OVER,OVER,MODEL_TIEBREAK_DIFF<0.03
