PLAYER_NAME,PLAYER_NORM,TEAM,season_avg,games,avg_toi,category,team_slate,team_def_key,rank_on_team,leader_side,PLAYER_NAME_split,n_games,n_elite,n_weak,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,overperform_vs_weak,fades_vs_elite
Lane Thomas,lane thomas,ATL,0.3333333333333333,21,,hits,ATL,ATL,2,bottom,Lane Thomas,21,8,3,-0.3176196915959814,-0.27470043082858364,-0.30236270753512134,-0.3565321954281575,-0.04405010223412357,0.3333333333333333,0.25,-0.027662276706537703,False,True
Eli White,eli white,ATL,0.4492753623188406,69,,hits,ATL,ATL,3,bottom,Eli White,66,9,25,0.01891802865660087,-0.023782913805953623,-0.03248733606273805,0.07108810991117787,-0.09336643342253882,0.36,0.4444444444444444,-0.008704422256784427,False,False
Drake Baldwin,drake baldwin,ATL,1.08,125,,hits,ATL,ATL,1,top,Drake Baldwin,122,27,43,-0.041322325167808635,0.05631240292551248,-0.0830508860924354,-0.05751097014397633,-0.0697272760834169,0.3023255813953488,0.2962962962962963,-0.13936328901794787,False,False
Michael Harris II,michael harris ii,ATL,1.0704225352112675,142,,hits,ATL,ATL,2,top,Michael Harris II,139,28,49,-0.006220122793480433,0.08172022140554581,-0.1738830497376555,0.08657268015316219,-0.07632096135098264,0.2653061224489796,0.2857142857142857,-0.2556032711432013,False,False
Mauricio Dubón,mauricio dubon,ATL,0.9785714285714285,140,,hits,ATL,ATL,3,top,Mauricio Dubón,137,29,43,-0.055713137666365764,0.11394011051623303,-0.24777284320197018,-0.004349704731971525,-0.16397750440632655,0.3023255813953488,0.5172413793103449,-0.3617129537182032,False,False
Brewer Hicklen,brewer hicklen,ATL,0.0,13,,home_runs,ATL,ATL,1,bottom,Brewer Hicklen,10,2,5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Ha-seong Kim,ha-seong kim,ATL,0.0,41,,home_runs,ATL,ATL,2,bottom,Ha-seong Kim,38,8,11,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Jim Jarvis,jim jarvis,ATL,0.02631578947368421,38,,home_runs,ATL,ATL,3,bottom,Jim Jarvis,35,9,12,-0.021473892109190464,0.0661333523402489,-0.06469109882355271,-0.0407495149286624,-0.20994170139687895,0.0,0.1111111111111111,-0.13082445116380162,False,False
Matt Olson,matt olson,ATL,0.25675675675675674,148,,home_runs,ATL,ATL,1,top,Matt Olson,145,30,49,-7.018200731802535e-05,-0.0828046839975701,0.0334452840574344,0.012653715303813689,0.029090887604563343,0.2653061224489796,0.2,0.11624996805500451,False,True
Drake Baldwin,drake baldwin,ATL,0.184,125,,home_runs,ATL,ATL,2,top,Drake Baldwin,122,27,43,-0.07924184343956832,0.03939367953544171,-0.14185865950517518,-0.08906176708387943,-0.10544948418621271,0.13953488372093023,0.2222222222222222,-0.18125233904061688,False,False
Michael Harris II,michael harris ii,ATL,0.16901408450704225,142,,home_runs,ATL,ATL,3,top,Michael Harris II,139,28,49,-0.0218868858179844,-0.11171706915825409,-0.06472343269328121,0.052536274350033274,0.020727673293821466,0.10204081632653061,0.07142857142857142,0.046993636464972885,False,True
Lane Thomas,lane thomas,ATL,0.14285714285714285,21,,rbi,ATL,ATL,1,bottom,Lane Thomas,21,8,3,-0.22269100896364366,-0.36608779415268794,-0.3539026426957461,-0.06861009069277745,0.06580261373318806,0.0,0.0,0.012185151456941823,False,True
Ha-seong Kim,ha-seong kim,ATL,0.14634146341463414,41,,rbi,ATL,ATL,2,bottom,Ha-seong Kim,38,8,11,0.02369871617240051,-0.02196458468078799,0.1307869238450001,-0.019073066857761976,0.079507556397139,0.2727272727272727,0.125,0.1527515085257881,False,False
Jorge Mateo,jorge mateo,ATL,0.16923076923076924,65,,rbi,ATL,ATL,3,bottom,Jorge Mateo,62,8,19,-0.09959360687549472,-0.09386649362159896,-0.05489556657010026,-0.12516731178502788,0.11217340495431752,0.15789473684210525,0.125,0.038970927051498704,False,True
Jonah Heim,jonah heim,ATL,0.6666666666666666,12,,rbi,ATL,ATL,1,top,Jonah Heim,9,0,5,0.6428892095558763,,0.17619047619047618,1.2262626262626262,-0.026171358294532848,0.4,,,False,False
Drake Baldwin,drake baldwin,ATL,0.568,125,,rbi,ATL,ATL,2,top,Drake Baldwin,122,27,43,-0.17067457214675674,-0.002918776997029689,-0.2111645250004473,-0.22429646630702477,-0.05782001584757286,0.3023255813953488,0.4444444444444444,-0.2082457480034176,False,False
Michael Harris II,michael harris ii,ATL,0.5633802816901409,142,,rbi,ATL,ATL,3,top,Michael Harris II,139,28,49,-0.04039585135848309,-0.09660073084089618,-0.08060354198176445,0.016764043255200003,0.015549148323980994,0.2857142857142857,0.35714285714285715,0.015997188859131733,False,True
Ha-seong Kim,ha-seong kim,ATL,0.2926829268292683,41,,total_bases,ATL,ATL,1,bottom,Ha-seong Kim,38,8,11,0.025619331976958714,0.014644038972880247,0.26275001696961764,-0.10704567806970552,0.12473537742183319,0.2727272727272727,0.25,0.2481059779967374,False,False
Lane Thomas,lane thomas,ATL,0.6190476190476191,21,,total_bases,ATL,ATL,2,bottom,Lane Thomas,21,8,3,-0.4968925637794727,-0.6139615086080807,-0.42685921996266823,-0.42424741106162783,-0.049555270718467485,0.3333333333333333,0.25,0.1871022886454125,False,True
Jorge Mateo,jorge mateo,ATL,0.7538461538461538,65,,total_bases,ATL,ATL,3,bottom,Jorge Mateo,62,8,19,-0.23345088822568624,-0.03176633850611116,-0.23780118379912063,-0.27718862485029594,0.09012807204319363,0.3157894736842105,0.5,-0.20603484529300947,False,False
Matt Olson,matt olson,ATL,1.9527027027027026,148,,total_bases,ATL,ATL,1,top,Matt Olson,145,30,49,-0.1929069978343146,-0.6459419817605168,-0.11066262214301231,-0.04804222345685623,0.03523786888726188,0.3469387755102041,0.26666666666666666,0.5352793596175045,False,True
Michael Harris II,michael harris ii,ATL,1.8169014084507042,142,,total_bases,ATL,ATL,2,top,Michael Harris II,139,28,49,0.01093583901854516,-0.08775384226234571,-0.39076606293819727,0.3729794563047602,-0.047129365117521686,0.24489795918367346,0.5,-0.30301222067585154,False,False
Drake Baldwin,drake baldwin,ATL,1.76,125,,total_bases,ATL,ATL,3,top,Drake Baldwin,122,27,43,-0.255440761380773,0.21594778658517516,-0.49945626892058315,-0.2984181454359416,-0.10771236386088966,0.3023255813953488,0.4444444444444444,-0.7154040555057584,False,False
Carlos Narváez,carlos narvaez,BAL,0.2,25,,hits,BAL,BAL,1,bottom,Carlos Narváez,25,10,6,-0.27439564398016403,-0.2866379175505926,-0.3076409431350224,-0.2386295850208935,0.0865318773489632,0.16666666666666666,0.2,-0.02100302558442979,False,True
Christian Franklin,christian franklin,BAL,0.3125,16,,hits,BAL,BAL,2,bottom,Christian Franklin,13,7,3,0.14408582870121328,0.19725829725829724,0.0006105006105006083,0.16349206349206352,-0.0982931203765654,0.3333333333333333,0.2857142857142857,-0.19664779664779664,False,False
Jeremiah Jackson,jeremiah jackson,BAL,0.45,60,,hits,BAL,BAL,3,bottom,Jeremiah Jackson,57,20,15,-0.1401373906342639,-0.1883166245132058,-0.017735644639723346,-0.1797938230133216,0.12735782398303797,0.4666666666666667,0.35,0.17058097987348245,False,True
Pete Alonso,pete alonso,BAL,0.9932432432432432,148,,hits,BAL,BAL,1,top,Pete Alonso,145,41,36,0.08902076806053691,0.3194960185286669,-0.12578240890561465,0.06377707837800933,-0.19580857917171401,0.4444444444444444,0.6585365853658537,-0.44527842743428153,False,False
Adley Rutschman,adley rutschman,BAL,0.9253731343283582,67,,hits,BAL,BAL,2,top,Adley Rutschman,64,19,13,-0.0971031412712102,-0.19100774989067118,-0.05354758202654914,-0.05904172584654872,0.05560637126780666,0.6153846153846154,0.3157894736842105,0.13746016786412205,False,True
Taylor Ward,taylor ward,BAL,0.9099099099099099,111,,hits,BAL,BAL,3,top,Taylor Ward,108,27,27,-0.08697345062011098,0.15309655799009894,-0.35329682764684284,-0.07384676641184992,-0.1618191459535521,0.37037037037037035,0.6666666666666666,-0.5063933856369418,False,False
Carlos Narváez,carlos narvaez,BAL,0.0,25,,home_runs,BAL,BAL,1,bottom,Carlos Narváez,25,10,6,-0.04093221502432037,-0.04263708374209874,-0.041483900893353735,-0.03867012586965549,0.20281713813182714,0.0,0.0,0.0011531828487450074,False,False
Christian Franklin,christian franklin,BAL,0.0,16,,home_runs,BAL,BAL,2,bottom,Christian Franklin,13,7,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Jeremiah Jackson,jeremiah jackson,BAL,0.016666666666666666,60,,home_runs,BAL,BAL,3,bottom,Jeremiah Jackson,57,20,15,0.003354666139122352,-0.015491605139365396,-0.015863049457279833,0.03359062793529453,0.05331927476883523,0.0,0.0,-0.0003714443179144364,False,False
Pete Alonso,pete alonso,BAL,0.22972972972972974,148,,home_runs,BAL,BAL,1,top,Pete Alonso,145,41,36,0.048150795610292764,0.15571817303467245,-0.0017802384761477473,0.009728071385473533,-0.14158607773306764,0.19444444444444445,0.3170731707317073,-0.1574984115108202,False,False
Coby Mayo,coby mayo,BAL,0.18487394957983194,119,,home_runs,BAL,BAL,2,top,Coby Mayo,116,33,29,0.06297026636629494,-0.005803681675023113,0.06593366709901236,0.10340733422027067,0.03596185642411536,0.20689655172413793,0.12121212121212122,0.07173734877403547,False,False
Christian Encarnacion-strand,christian encarnacion-strand,BAL,0.17391304347826086,46,,home_runs,BAL,BAL,3,top,Christian Encarnacion-strand,43,15,12,-0.11655668572439423,-0.07961354024397505,-0.17205164488021665,-0.10956966524542044,-0.06651701550538056,0.08333333333333333,0.2,-0.09243810463624161,False,True
Carlos Narváez,carlos narvaez,BAL,0.0,25,,rbi,BAL,BAL,1,bottom,Carlos Narváez,25,10,6,-0.13644071674773456,-0.1421236124736625,-0.13827966964451244,-0.12890041956551831,0.20281713813182614,0.0,0.0,0.003843942829150071,False,True
Christian Franklin,christian franklin,BAL,0.0,16,,rbi,BAL,BAL,2,bottom,Christian Franklin,13,7,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Weston Wilson,weston wilson,BAL,0.15789473684210525,19,,rbi,BAL,BAL,3,bottom,Weston Wilson,16,8,4,-0.2065744049659491,-0.08745436548745374,-0.2680555555555556,-0.3833333333333333,-0.3130710152226831,0.0,0.125,-0.18060119006810188,False,True
Adley Rutschman,adley rutschman,BAL,0.7014925373134329,67,,rbi,BAL,BAL,1,top,Adley Rutschman,64,19,13,-0.0009531091173279743,-0.2946583663388663,-0.11297387841345409,0.2189428248845117,0.10121658008749138,0.3076923076923077,0.21052631578947367,0.1816844879254122,False,True
Christian Encarnacion-strand,christian encarnacion-strand,BAL,0.6956521739130435,46,,rbi,BAL,BAL,2,top,Christian Encarnacion-strand,43,15,12,-0.21706278917957197,0.04460061489771639,-0.26572739668469,-0.4258737748731914,-0.11877473508488001,0.3333333333333333,0.3333333333333333,-0.31032801158240636,False,False
Pete Alonso,pete alonso,BAL,0.6554054054054054,148,,rbi,BAL,BAL,3,top,Pete Alonso,145,41,36,0.09707492895571898,0.1554608808760518,0.10185572863564889,0.05934062282026133,-0.05730201446485324,0.4166666666666667,0.43902439024390244,-0.05360515224040292,False,False
Carlos Narváez,carlos narvaez,BAL,0.24,25,,total_bases,BAL,BAL,1,bottom,Carlos Narváez,25,10,6,-0.44345132346845084,-0.4998233362610863,-0.35472357104656,-0.439967588646783,0.1525973610497584,0.16666666666666666,0.2,0.14509976521452633,False,True
Christian Franklin,christian franklin,BAL,0.4375,16,,total_bases,BAL,BAL,2,bottom,Christian Franklin,13,7,3,0.17308652885575965,0.2314935064935065,0.21623931623931622,-0.006349206349206345,-0.06132857661978846,0.3333333333333333,0.2857142857142857,-0.01525419025419028,False,False
Jeremiah Jackson,jeremiah jackson,BAL,0.6166666666666667,60,,total_bases,BAL,BAL,3,bottom,Jeremiah Jackson,57,20,15,-0.1395592570552402,-0.23469599697579704,-0.035007100647600785,-0.12435687285994276,0.12912095638280566,0.4666666666666667,0.35,0.19968889632819625,False,True
Pete Alonso,pete alonso,BAL,1.8445945945945945,148,,total_bases,BAL,BAL,1,top,Pete Alonso,145,41,36,0.21343650287821128,0.763270437230247,-0.1322968063889065,0.06495426501325208,-0.1785311758528582,0.3333333333333333,0.5853658536585366,-0.8955672436191535,False,False
Adley Rutschman,adley rutschman,BAL,1.5970149253731343,67,,total_bases,BAL,BAL,2,top,Adley Rutschman,64,19,13,-0.2557074169466718,-0.5202184976956379,-0.06762751157095351,-0.1750614243108588,0.07724490688521443,0.38461538461538464,0.3684210526315789,0.4525909861246844,False,True
Christian Encarnacion-strand,christian encarnacion-strand,BAL,1.5869565217391304,46,,total_bases,BAL,BAL,3,top,Christian Encarnacion-strand,43,15,12,-0.4923868371259632,-0.4994999120578831,-0.2594820462661773,-0.6603969225221278,0.03792649636302223,0.3333333333333333,0.26666666666666666,0.24001786579170575,False,True
Nate Eaton,nate eaton,BOS,0.3333333333333333,15,,hits,BOS,BOS,1,bottom,Nate Eaton,12,3,3,0.07725700225700227,-0.5052910052910052,-0.016450216450216455,0.4153846153846154,0.2598562614108531,0.3333333333333333,0.0,0.4888407888407888,False,True
Carlos Narváez,carlos narvaez,BOS,0.5161290322580645,62,,hits,BOS,BOS,2,bottom,Carlos Narváez,59,19,16,-0.2074337866704418,-0.18944705607594278,-0.2040417798360264,-0.22393461961403052,-0.03958770894037337,0.375,0.3684210526315789,-0.014594723760083611,False,True
Eli White,eli white,BOS,0.5925925925925926,27,,hits,BOS,BOS,3,bottom,Eli White,27,6,10,0.14098298934703937,-0.11682383711326179,0.6466280265459794,-0.17807241185546896,0.4201579618372471,0.7,0.3333333333333333,0.7634518636592412,True,True
Ceddanne Rafaela,ceddanne rafaela,BOS,1.1185185185185185,135,,hits,BOS,BOS,1,top,Ceddanne Rafaela,132,40,37,0.11931319563469929,0.14673360667902174,0.1434580608123164,0.08312816921024967,0.02002607261165469,0.5135135135135135,0.525,-0.003275545866705337,False,False
