nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,ESPN_ATHLETE_ID,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,min_player_avg,pts_player_avg,minutes_tier,shot_role,usage_role,opp_l10_pts,opp_l10_reb,opp_l10_ast,opp_l10_stl,opp_l10_blk,opp_last_game_pts,opp_last_game_reb,opp_last_game_ast,opp_last_game_date,opp_games_played,opp_home_avg_pts,opp_away_avg_pts,opp_last_3_avg_pts,game_total,spread,implied_team_total,blowout_risk,low_total_flag,pace_tier,odds_source,ctx_adj,days_rest,b2b_flag,home_away,rest_adj,schedule_source,h2h_last_stat,h2h_last_date,h2h_games_vs_opp,h2h_avg,h2h_over_rate,projection,edge,abs_edge,edge_norm,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,minutes_certainty,prop_weight,reliability_mult,def_adj,pace_adj,opp_prop_adj,projection_adj,edge_adj,edge_adj_norm,edge_adj_dr,def_rank_signal,prop_hr_prior,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,edge_z,line_hit_z,min_z,def_rank_z,avg_vs_line_z,prop_hr_z,intel_shr_z,intel_def_z,intel_cons_z,pace_z,rank_score,tier,model_dir,final_bet_direction,final_dir_reason
1628384,10732580,10732580,183158,137496,2026-03-20T19:30:00.000-04:00,,NYK,OG Anunoby,F-G,NYK,BRK,17.5,Points,pts,Standard,17.5,0,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,,,,,OK,0,115.6,85.4,42.1,32.8,12.4,24.1,13.9,52.60000000000001,29.700000000000003,59.400000000000006,16.0,4.0,1.0,2.0,17.0,17.0,24.0,24.0,20.0,20.0,15.053763440860214,17.0,Avg,3934719.0,26.0,,,,,,,,,,26.0,26.0,26.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,INSUFFICIENT_GAMES,29.0,OK,1.0,1.0,0.0,0.0,1.0,0.0,29.0,26.0,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,215.5,-17.5,116.5,True,False,NORMAL,live,-0.05,2,False,AWAY,0.02,cache,,,0,,,26,8.5,8.5,0.4857142857142857,0,OVER,1,,0.5412821998375797,1,0.9,1.03,1,0.008,-0.029,0,24.674,7.173999999999999,0.4099428571428571,0.4686135316585911,0.103448275862069,0.58,26,26,26,0.4857142857142857,-0.1057467611237981,0.4428589416843237,-0.3260232273380596,0.5648782889332444,0.2284172242889671,0.5531680993722264,0,0,0,-1.570417448007877,1.13280706224159,C,OVER,OVER,
1629651,10735871,10735871,10726,137496,2026-03-20T19:30:00.000-04:00,,,Nic Claxton,C,BKN,NYK,17.5,Pts+Rebs+Asts,pra,Standard,17.5,0,https://static.prizepicks.com/images/players/NBA/Nicolas_Claxton_NBA_player_x3BMSe8T9DNEobv4x33ApP6o.webp,,,,,OK,0,110.6,86.1,39.3,38.4,13.7,23.4,14.3,47.7,25.6,51.2,5.0,20.0,23.0,4.0,4.0,2.0,4.0,4.0,15.0,16.0,6.989247311827956,5.0,Elite,4278067.0,11.0,,,,,,,,,,11.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,INSUFFICIENT_GAMES,23.0,OK,1.0,0.0,1.0,0.0,0.0,1.0,23.0,11.0,MEDIUM,MID_VOL,SECONDARY,,,,,,,,,,,,,,215.5,17.5,99.0,True,False,NORMAL,live,-0.05,99,False,UNKNOWN,0,cache,,,0,,,11.77,-5.729999999999999,5.729999999999999,-0.3274285714285713,0,UNDER,1,,-0.387123100388624,1,0.9,1.03,1,-0.03999999999999999,0.029,0,11.05203,-6.44797,-0.3684554285714285,0.4279836867956322,0.7241379310344828,0.535,11,11,11,0.3714285714285714,0.1822953140301954,0.3319855363535062,-0.3260232273380596,0.9377631729711834,-0.1056443375266634,0.06990852397814629,0,0,0,1.476686970787692,1.347304943138551,C,UNDER,UNDER,
1628969,10743814,10743814,216219,137496,2026-03-20T19:30:00.000-04:00,,NYK,Mikal Bridges,G-F,NYK,BRK,17.5,Pts+Rebs+Asts,pra,Goblin,19.5,1,https://static.prizepicks.com/images/players/NBA/Mikal_Bridges_NBA_player_GWFvIk1UqZwpQez5aYd322k.webp,,,,,OK,0,115.6,85.4,42.1,32.8,12.4,24.1,13.9,52.60000000000001,29.700000000000003,59.400000000000006,16.0,4.0,1.0,2.0,17.0,17.0,24.0,24.0,20.0,20.0,15.053763440860214,17.0,Avg,3147657.0,19.0,,,,,,,,,,19.0,19.0,19.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,INSUFFICIENT_GAMES,33.0,OK,1.0,1.0,0.0,0.0,1.0,0.0,33.0,19.0,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,215.5,-17.5,116.5,True,False,NORMAL,live,-0.05,2,False,AWAY,0.02,cache,,,0,,,20.33,2.830000000000002,2.830000000000002,0.1617142857142858,1,OVER,1,,0.2125377745381306,1,1,1.03,1.08,0.008,-0.029,0,19.29317,1.79317,0.1024668571428571,0.1442101748425162,0.103448275862069,0.545,19,19,19,0.08571428571428572,-0.5305268814513184,0.4428589416843237,1.091054767062431,0.5648782889332444,-0.942389450995732,-0.2081397998609572,0,0,0,-1.570417448007877,-0.1635436661143787,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
1629011,10744398,10744398,55371,137496,2026-03-20T19:30:00.000-04:00,,NYK,Mitchell Robinson,C-F,NYK,BRK,17.5,Pts+Rebs+Asts,pra,Demon,,1,https://static.prizepicks.com/images/players/NBA/Mitchell_Robinson_NBA_player_Vlje4U1sWQAEhuYQgdbVebrG.webp,,,,,OK,0,115.6,85.4,42.1,32.8,12.4,24.1,13.9,52.60000000000001,29.700000000000003,59.400000000000006,16.0,4.0,1.0,2.0,17.0,17.0,24.0,24.0,20.0,20.0,15.053763440860214,17.0,Avg,4351852.0,19.0,,,,,,,,,,19.0,19.0,19.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,INSUFFICIENT_GAMES,19.0,OK,1.0,1.0,0.0,0.0,1.0,0.0,19.0,19.0,LOW,MID_VOL,PRIMARY,,,,,,,,,,,,,,215.5,-17.5,116.5,True,False,NORMAL,live,-0.05,2,False,AWAY,0.02,cache,,,0,,,20.33,2.830000000000002,2.830000000000002,0.1617142857142858,1,OVER,1,,0.2125377745381306,1,0.75,1.03,0.5,0.008,-0.029,0,19.29317,1.79317,0.1024668571428571,0.1442101748425162,0.103448275862069,0.545,19,19,19,0.08571428571428572,-0.5305268814513184,0.4428589416843237,-2.451640218938797,0.5648782889332444,-0.942389450995732,-0.2081397998609572,0,0,0,-1.570417448007877,-0.4406122437962647,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
1628969,10732440,10732440,216219,137496,2026-03-20T19:30:00.000-04:00,,NYK,Mikal Bridges,G-F,NYK,BRK,16.5,Pts+Rebs,pr,Standard,16.5,0,https://static.prizepicks.com/images/players/NBA/Mikal_Bridges_NBA_player_GWFvIk1UqZwpQez5aYd322k.webp,,,,,OK,0,115.6,85.4,42.1,32.8,12.4,24.1,13.9,52.60000000000001,29.700000000000003,59.400000000000006,16.0,4.0,1.0,2.0,17.0,17.0,24.0,24.0,20.0,20.0,15.053763440860214,17.0,Avg,3147657.0,14.0,,,,,,,,,,14.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,INSUFFICIENT_GAMES,33.0,OK,1.0,0.0,1.0,0.0,0.0,1.0,33.0,14.0,HIGH,HIGH_VOL,SECONDARY,,,,,,,,,,,,,,215.5,-17.5,116.5,True,False,NORMAL,live,-0.05,2,False,AWAY,0.02,cache,,,0,,,14.7,-1.799999999999999,1.799999999999999,-0.109090909090909,0,UNDER,1,,-0.1520968699835142,1,1,1.03,1,0.008,0.029,0,14.8029,-1.697100000000001,-0.1028545454545455,0.1446738256751146,-0.103448275862069,0.506,14,14,14,0.1515151515151515,0.8903863332838344,0.3319855363535062,1.091054767062431,-0.550116390223217,-0.8460482793251525,-0.6969575890516785,0,0,0,1.476686970787692,-0.511175696395913,D,UNDER,UNDER,
1628969,10732444,10732444,216219,137496,2026-03-20T19:30:00.000-04:00,,NYK,Mikal Bridges,G-F,NYK,BRK,16.5,Pts+Rebs+Asts,pra,Goblin,19.5,2,https://static.prizepicks.com/images/players/NBA/Mikal_Bridges_NBA_player_GWFvIk1UqZwpQez5aYd322k.webp,,,,,OK,0,115.6,85.4,42.1,32.8,12.4,24.1,13.9,52.60000000000001,29.700000000000003,59.400000000000006,16.0,4.0,1.0,2.0,17.0,17.0,24.0,24.0,20.0,20.0,15.053763440860214,17.0,Avg,3147657.0,19.0,,,,,,,,,,19.0,19.0,19.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,INSUFFICIENT_GAMES,33.0,OK,1.0,1.0,0.0,0.0,1.0,0.0,33.0,19.0,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,215.5,-17.5,116.5,True,False,NORMAL,live,-0.05,2,False,AWAY,0.02,cache,,,0,,,20.33,3.830000000000002,3.830000000000002,0.2321212121212122,1,OVER,1,,0.2889732253362635,1,1,1.03,1.08,0.008,-0.029,0,19.29317,2.79317,0.1692830303030303,0.2209639429291207,0.103448275862069,0.545,19,19,19,0.1515151515151515,-0.4382198978987719,0.4428589416843237,1.091054767062431,0.5648782889332444,-0.749789218697816,-0.2081397998609572,0,0,0,-1.570417448007877,0.06327308522894744,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
1628973,10732325,10732325,188004,137496,2026-03-20T19:30:00.000-04:00,,NYK,Jalen Brunson,G,NYK,BRK,15.5,Rebs+Asts,ra,Demon,11.0,3,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,,,,,OK,0,115.6,85.4,42.1,32.8,12.4,24.1,13.9,52.60000000000001,29.700000000000003,59.400000000000006,16.0,4.0,1.0,2.0,17.0,17.0,24.0,24.0,20.0,20.0,15.053763440860214,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,NO_ID,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,215.5,-17.5,116.5,True,False,NORMAL,live,-0.05,2,False,AWAY,0.02,cache,,,0,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,1.02,0.5,0.008,-0.029,0,,,,,0.103448275862069,0.555,,,,0,0,0,-1.74310122173855,0,0,0,0,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
1628969,10732439,10732439,216219,137496,2026-03-20T19:30:00.000-04:00,,NYK,Mikal Bridges,G-F,NYK,BRK,15.5,Pts+Asts,pa,Standard,15.5,0,https://static.prizepicks.com/images/players/NBA/Mikal_Bridges_NBA_player_GWFvIk1UqZwpQez5aYd322k.webp,,,,,OK,0,115.6,85.4,42.1,32.8,12.4,24.1,13.9,52.60000000000001,29.700000000000003,59.400000000000006,16.0,4.0,1.0,2.0,17.0,17.0,24.0,24.0,20.0,20.0,15.053763440860214,17.0,Avg,3147657.0,15.0,,,,,,,,,,15.0,15.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,INSUFFICIENT_GAMES,33.0,OK,1.0,0.0,1.0,0.0,0.0,1.0,33.0,15.0,HIGH,HIGH_VOL,SECONDARY,,,,,,,,,,,,,,215.5,-17.5,116.5,True,False,NORMAL,live,-0.05,2,False,AWAY,0.02,cache,,,0,,,15.9,0.4000000000000004,0.4000000000000004,0.02580645161290325,0,OVER,0,STD_OVER_EDGE_BELOW_MIN_PA,0.04466517595359768,0,1,1.02,1,0.008,-0.029,0,15.0891,-0.4108999999999998,-0.02650967741935483,-0.04569764048384684,0.103448275862069,0.55,15,15,15,-0.03225806451612903,0,0,1.091054767062431,0,0,0,0,0,0,0,,D,OVER,OVER,
1628384,10732578,10732578,183158,137496,2026-03-20T19:30:00.000-04:00,,NYK,OG Anunoby,F-G,NYK,BRK,15.5,Points,pts,Goblin,17.5,1,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,,,,,OK,0,115.6,85.4,42.1,32.8,12.4,24.1,13.9,52.60000000000001,29.700000000000003,59.400000000000006,16.0,4.0,1.0,2.0,17.0,17.0,24.0,24.0,20.0,20.0,15.053763440860214,17.0,Avg,3934719.0,26.0,,,,,,,,,,26.0,26.0,26.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,INSUFFICIENT_GAMES,29.0,OK,1.0,1.0,0.0,0.0,1.0,0.0,29.0,26.0,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,215.5,-17.5,116.5,True,False,NORMAL,live,-0.05,2,False,AWAY,0.02,cache,,,0,,,26,10.5,10.5,0.6774193548387096,1,OVER,1,,0.718172813371512,1,0.9,1.03,1.08,0.008,-0.029,0,24.674,9.174,0.5918709677419355,0.6403139771778169,0.103448275862069,0.58,26,26,26,0.6774193548387096,0.1455881226109809,0.4428589416843237,-0.3260232273380596,0.5648782889332444,0.7895411608309425,0.5531680993722264,0,0,0,-1.570417448007877,1.832267232163451,B,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
1629651,10735870,10735870,10726,137496,2026-03-20T19:30:00.000-04:00,,,Nic Claxton,C,BKN,NYK,15.5,Pts+Rebs,pr,Standard,15.5,0,https://static.prizepicks.com/images/players/NBA/Nicolas_Claxton_NBA_player_x3BMSe8T9DNEobv4x33ApP6o.webp,,,,,OK,0,110.6,86.1,39.3,38.4,13.7,23.4,14.3,47.7,25.6,51.2,5.0,20.0,23.0,4.0,4.0,2.0,4.0,4.0,15.0,16.0,6.989247311827956,5.0,Elite,4278067.0,10.0,,,,,,,,,,10.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,INSUFFICIENT_GAMES,23.0,OK,1.0,0.0,1.0,0.0,0.0,1.0,23.0,10.0,MEDIUM,MID_VOL,SUPPORT,,,,,,,,,,,,,,215.5,17.5,99.0,True,False,NORMAL,live,-0.05,99,False,UNKNOWN,0,cache,,,0,,,10.5,-5,5,-0.3225806451612903,0,UNDER,1,,-0.3822456574374309,1,0.9,1.03,1,-0.03999999999999999,0.029,0,9.859499999999999,-5.640500000000001,-0.3639032258064517,0.4234849878293038,0.7241379310344828,0.506,10,10,10,0.3548387096774194,0.198017626961057,0.3319855363535062,-0.3260232273380596,0.9377631729711834,-0.1614990417974663,-0.6969575890516785,0,0,0,1.476686970787692,0.8684337543861201,D,UNDER,UNDER,
1626157,10732370,10732370,216220,137496,2026-03-20T19:30:00.000-04:00,,NYK,Karl-Anthony Towns,C-F,NYK,BRK,14.5,Rebs+Asts,ra,Standard,14.5,0,https://static.prizepicks.com/images/manual/Karl-Anthony_Townss.png,,,,,OK,0,115.6,85.4,42.1,32.8,12.4,24.1,13.9,52.60000000000001,29.700000000000003,59.400000000000006,16.0,4.0,1.0,2.0,17.0,17.0,24.0,24.0,20.0,20.0,15.053763440860214,17.0,Avg,3136195.0,13.0,,,,,,,,,,13.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,INSUFFICIENT_GAMES,32.0,OK,1.0,0.0,1.0,0.0,0.0,1.0,32.0,13.0,HIGH,HIGH_VOL,SECONDARY,,,,,,,,,,,,,,215.5,-17.5,116.5,True,False,NORMAL,live,-0.05,2,False,AWAY,0.02,cache,,,0,,,14.04,-0.4599999999999991,0.4599999999999991,-0.03172413793103442,0,UNDER,1,,-0.05323305063008745,1,1,1.02,1,0.008,0.029,0,14.13828,-0.36172,-0.02494620689655173,0.04339641382475384,-0.103448275862069,0.54,13,13,13,0.103448275862069,1.14129456075325,0.3319855363535062,1.091054767062431,-0.550116390223217,-1.007879713793734,0.2021268193281161,0,0,0,1.476686970787692,-0.2103467807452512,D,UNDER,UNDER,
1629013,10732401,10732401,231331,137496,2026-03-20T19:30:00.000-04:00,,NYK,Landry Shamet,G,NYK,BRK,14.5,Pts+Rebs+Asts,pra,Standard,14.5,0,https://static.prizepicks.com/images/players/NBA/Landry_Shamet_NBA_player_yi6BrLcJInF7ubm9padUOJ2s.webp,,,,,OK,0,115.6,85.4,42.1,32.8,12.4,24.1,13.9,52.60000000000001,29.700000000000003,59.400000000000006,16.0,4.0,1.0,2.0,17.0,17.0,24.0,24.0,20.0,20.0,15.053763440860214,17.0,Avg,3914044.0,4.0,,,,,,,,,,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,INSUFFICIENT_GAMES,16.0,OK,1.0,0.0,1.0,0.0,0.0,1.0,16.0,4.0,LOW,LOW_VOL,SUPPORT,,,,,,,,,,,,,,215.5,-17.5,116.5,True,False,NORMAL,live,-0.05,2,False,AWAY,0.02,cache,,,0,,,4.28,-10.22,10.22,-0.7048275862068965,0,UNDER,1,,-0.7427975447159921,1,0.75,1.03,1,0.008,0.029,0,4.30996,-10.19004,-0.7027613793103448,0.7409462486395182,-0.103448275862069,0.535,4,4,4,0.7241379310344829,-1.041647684069802,0.3319855363535062,-2.451640218938797,-0.550116390223217,1.081856635648378,0.06990852397814629,0,0,0,1.476686970787692,1.136222769303147,C,UNDER,UNDER,
1642849,10732545,10732545,272500,137496,2026-03-20T19:30:00.000-04:00,,,Nolan Traore,G,BKN,NYK,14.5,Pts+Rebs+Asts,pra,Standard,14.5,0,https://static.prizepicks.com/images/players/NBA/Nolan_Traore_NBA_player_gjAFSlqebeOZrVT7fmFvmGO8.webp,,,,,OK,0,110.6,86.1,39.3,38.4,13.7,23.4,14.3,47.7,25.6,51.2,5.0,20.0,23.0,4.0,4.0,2.0,4.0,4.0,15.0,16.0,6.989247311827956,5.0,Elite,5279130.0,22.0,,,,,,,,,,22.0,22.0,22.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,INSUFFICIENT_GAMES,27.0,OK,1.0,1.0,0.0,0.0,1.0,0.0,27.0,22.0,MEDIUM,MID_VOL,PRIMARY,,,,,,,,,,,,,,215.5,17.5,99.0,True,False,NORMAL,live,-0.05,99,False,UNKNOWN,0,cache,,,0,,,23.54,9.040000000000003,9.040000000000003,0.6234482758620692,0,OVER,1,,0.6692376476413268,1,0.9,1.03,1,-0.03999999999999999,-0.029,0,20.73874,6.23874,0.4302579310344827,0.4882806925016051,-0.7241379310344828,0.545,22,22,22,0.5172413793103449,0.07482935279029129,0.4428589416843237,-0.3260232273380596,-0.9397195133301953,0.3206975533754459,-0.2081397998609572,0,0,0,-1.570417448007877,-0.1435497290999889,D,OVER,OVER,
1628384,10732577,10732577,183158,137496,2026-03-20T19:30:00.000-04:00,,NYK,OG Anunoby,F-G,NYK,BRK,14.5,Points,pts,Goblin,17.5,2,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,,,,,OK,0,115.6,85.4,42.1,32.8,12.4,24.1,13.9,52.60000000000001,29.700000000000003,59.400000000000006,16.0,4.0,1.0,2.0,17.0,17.0,24.0,24.0,20.0,20.0,15.053763440860214,17.0,Avg,3934719.0,26.0,,,,,,,,,,26.0,26.0,26.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,INSUFFICIENT_GAMES,29.0,OK,1.0,1.0,0.0,0.0,1.0,0.0,29.0,26.0,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,215.5,-17.5,116.5,True,False,NORMAL,live,-0.05,2,False,AWAY,0.02,cache,,,0,,,26,11.5,11.5,0.7931034482758621,1,OVER,1,,0.821164871366319,1,0.9,1.03,1.08,0.008,-0.029,0,24.674,10.174,0.701655172413793,0.7399547653393826,0.103448275862069,0.58,26,26,26,0.7931034482758621,0.297255724864727,0.4428589416843237,-0.3260232273380596,0.5648782889332444,1.128150432882135,0.5531680993722264,0,0,0,-1.570417448007877,2.195691871600107,B,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
1626157,10738910,10738910,216220,137496,2026-03-20T19:30:00.000-04:00,,NYK,Karl-Anthony Towns,C-F,NYK,BRK,14.5,Points,pts,Goblin,19.5,2,https://static.prizepicks.com/images/manual/Karl-Anthony_Townss.png,,,,,OK,0,115.6,85.4,42.1,32.8,12.4,24.1,13.9,52.60000000000001,29.700000000000003,59.400000000000006,16.0,4.0,1.0,2.0,17.0,17.0,24.0,24.0,20.0,20.0,15.053763440860214,17.0,Avg,3136195.0,22.0,,,,,,,,,,22.0,22.0,22.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,INSUFFICIENT_GAMES,32.0,OK,1.0,1.0,0.0,0.0,1.0,0.0,32.0,22.0,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,215.5,-17.5,116.5,True,False,NORMAL,live,-0.05,2,False,AWAY,0.02,cache,,,0,,,22,7.5,7.5,0.5172413793103449,1,OVER,1,,0.5710041596213918,1,1,1.03,1.08,0.008,-0.029,0,20.878,6.378,0.4398620689655173,0.4975297283393164,0.103448275862069,0.58,22,22,22,0.5172413793103449,-0.0644131728172827,0.4428589416843237,1.091054767062431,0.5648782889332444,0.3206975533754459,0.5531680993722264,0,0,0,-1.570417448007877,1.639509725537073,C,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
1629011,10738914,10738914,55371,137496,2026-03-20T19:30:00.000-04:00,,NYK,Mitchell Robinson,C-F,NYK,BRK,14.5,Pts+Rebs,pr,Standard,14.5,0,https://static.prizepicks.com/images/players/NBA/Mitchell_Robinson_NBA_player_Vlje4U1sWQAEhuYQgdbVebrG.webp,,,,,OK,0,115.6,85.4,42.1,32.8,12.4,24.1,13.9,52.60000000000001,29.700000000000003,59.400000000000006,16.0,4.0,1.0,2.0,17.0,17.0,24.0,24.0,20.0,20.0,15.053763440860214,17.0,Avg,4351852.0,16.0,,,,,,,,,,16.0,16.0,16.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,INSUFFICIENT_GAMES,19.0,OK,1.0,1.0,0.0,0.0,1.0,0.0,19.0,16.0,LOW,MID_VOL,SECONDARY,,,,,,,,,,,,,,215.5,-17.5,116.5,True,False,NORMAL,live,-0.05,2,False,AWAY,0.02,cache,,,0,,,16.8,2.300000000000001,2.300000000000001,0.1586206896551725,0,OVER,1,,0.2090768068751113,1,0.75,1.03,1,0.008,-0.029,0,15.9432,1.443199999999999,0.09953103448275856,0.1406904893710035,0.103448275862069,0.565,16,16,16,0.103448275862069,-0.5345827398038954,0.4428589416843237,-2.451640218938797,0.5648782889332444,-0.8904817658845877,0.2268932854151467,0,0,0,-1.570417448007877,-0.6006155522505738,D,OVER,OVER,
1642849,10739783,10739783,272500,137496,2026-03-20T19:30:00.000-04:00,,,Nolan Traore,G,BKN,NYK,14.5,Pts+Asts,pa,Demon,13.5,1,https://static.prizepicks.com/images/players/NBA/Nolan_Traore_NBA_player_gjAFSlqebeOZrVT7fmFvmGO8.webp,,,,,OK,0,110.6,86.1,39.3,38.4,13.7,23.4,14.3,47.7,25.6,51.2,5.0,20.0,23.0,4.0,4.0,2.0,4.0,4.0,15.0,16.0,6.989247311827956,5.0,Elite,5279130.0,19.0,,,,,,,,,,19.0,19.0,19.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,INSUFFICIENT_GAMES,27.0,OK,1.0,1.0,0.0,0.0,1.0,0.0,27.0,19.0,MEDIUM,MID_VOL,PRIMARY,,,,,,,,,,,,,,215.5,17.5,99.0,True,False,NORMAL,live,-0.05,99,False,UNKNOWN,0,cache,,,0,,,20.14,5.640000000000001,5.640000000000001,0.3889655172413793,1,OVER,1,,0.4481510687716628,1,0.9,1.02,0.5,-0.03999999999999999,-0.029,0,17.74334,3.24334,0.2236786206896552,0.2800146828492799,-0.7241379310344828,0.55,19,19,19,0.3103448275862069,-0.2325892102394172,0.4428589416843237,-0.3260232273380596,-0.9397195133301953,-0.2848921062545709,-0.09938152854193064,0,0,0,-1.570417448007877,-0.3523609330181952,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
1642849,10739786,10739786,272500,137496,2026-03-20T19:30:00.000-04:00,,,Nolan Traore,G,BKN,NYK,14.5,Pts+Rebs,pr,Demon,11.5,1,https://static.prizepicks.com/images/players/NBA/Nolan_Traore_NBA_player_gjAFSlqebeOZrVT7fmFvmGO8.webp,,,,,OK,0,110.6,86.1,39.3,38.4,13.7,23.4,14.3,47.7,25.6,51.2,5.0,20.0,23.0,4.0,4.0,2.0,4.0,4.0,15.0,16.0,6.989247311827956,5.0,Elite,5279130.0,16.0,,,,,,,,,,16.0,16.0,16.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,INSUFFICIENT_GAMES,27.0,OK,1.0,1.0,0.0,0.0,1.0,0.0,27.0,16.0,MEDIUM,MID_VOL,SECONDARY,,,,,,,,,,,,,,215.5,17.5,99.0,True,False,NORMAL,live,-0.05,99,False,UNKNOWN,0,cache,,,0,,,16.8,2.300000000000001,2.300000000000001,0.1586206896551725,1,OVER,1,,0.2090768068751113,1,0.9,1.03,0.5,-0.03999999999999999,-0.029,0,14.8008,0.3007999999999988,0.02074482758620682,0.03709995264135009,-0.7241379310344828,0.565,16,16,16,0.103448275862069,-0.5345827398038954,0.4428589416843237,-0.3260232273380596,-0.9397195133301953,-0.8904817658845877,0.2268932854151467,0,0,0,-1.570417448007877,-0.5943041606640083,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
