season,week,game_id,player,player_norm,gsis_id,pfr_player_id,team,opponent,position,offense_snaps,snap_pct,route_pct,route_pct_source,targets,receptions,receiving_yards,target_share,air_yards_share,wopr,player_display_name,player_name
2026,1,2026_01_BUF_HOU,Woody Marks,woody marks,00-0040583,MarkWo00,HOU,BUF,RB,40,51.0,51.0,snap_proxy,1.0,1.0,-2.0,0.027027027027027,-0.0062111801242236,0.036192714453584,Woody Marks,W.Marks
2026,1,2026_01_BUF_HOU,David Montgomery,david montgomery,00-0035685,MontDa01,HOU,BUF,RB,39,49.0,49.0,snap_proxy,3.0,3.0,19.0,0.0810810810810811,0.015527950310559,0.132491186839013,David Montgomery,D.Montgomery
2026,1,2026_01_BUF_HOU,Kayshon Boutte,kayshon boutte,00-0038608,BoutKa00,HOU,BUF,WR,36,46.0,46.0,snap_proxy,2.0,1.0,21.0,0.0540540540540541,0.0993788819875776,0.150646298472385,Kayshon Boutte,K.Boutte
2026,1,2026_01_BUF_HOU,Foster Moreau,foster moreau,00-0034981,MoreFo00,HOU,BUF,TE,35,44.0,44.0,snap_proxy,2.0,2.0,15.0,0.0540540540540541,0.0217391304347826,0.0962984723854289,Foster Moreau,F.Moreau
2026,1,2026_01_BUF_HOU,Jared Wayne,jared wayne,00-0038728,WaynJa01,HOU,BUF,WR,25,32.0,32.0,snap_proxy,1.0,1.0,12.0,0.027027027027027,0.0372670807453416,0.0666274970622797,Jared Wayne,J.Wayne
2026,1,2026_01_BUF_HOU,Cade Stover,cade stover,00-0039359,StovCa00,HOU,BUF,TE,24,30.0,30.0,snap_proxy,1.0,1.0,-2.0,0.027027027027027,-0.0062111801242236,0.036192714453584,Cade Stover,C.Stover
2026,1,2026_01_BUF_HOU,Jaylin Noel,jaylin noel,00-0040138,NoelJa00,HOU,BUF,WR,24,30.0,30.0,snap_proxy,2.0,2.0,53.0,0.0540540540540541,0.0807453416149068,0.137602820211516,Jaylin Noel,J.Noel
2026,1,2026_01_BUF_HOU,Marlin Klein,marlin klein,00-0041472,KleiMa00,HOU,BUF,TE,9,11.0,11.0,snap_proxy,1.0,1.0,16.0,0.027027027027027,0.0434782608695652,0.0709753231492362,Marlin Klein,M.Klein
2026,1,2026_01_BUF_HOU,British Brooks,british brooks,,BrooBr01,HOU,BUF,RB,0,0.0,0.0,snap_proxy,,,,,,,,
2026,1,2026_01_BUF_HOU,D.J. Moore,dj moore,00-0034827,MoorD.00,BUF,HOU,WR,44,76.0,76.0,snap_proxy,8.0,5.0,100.0,0.285714285714286,0.412532637075718,0.717344274524431,DJ Moore,D.Moore
2026,1,2026_01_BUF_HOU,James Cook,james cook,00-0037248,CookJa01,BUF,HOU,RB,42,72.0,72.0,snap_proxy,4.0,3.0,12.0,0.142857142857143,-0.010443864229765,0.206975009324879,James Cook,J.Cook
2026,1,2026_01_BUF_HOU,Dalton Kincaid,dalton kincaid,00-0038933,KincDa00,BUF,HOU,TE,42,72.0,72.0,snap_proxy,6.0,5.0,130.0,0.214285714285714,0.255874673629243,0.500540842969041,Dalton Kincaid,D.Kincaid
2026,1,2026_01_BUF_HOU,Dawson Knox,dawson knox,00-0035689,KnoxDa00,BUF,HOU,TE,39,67.0,67.0,snap_proxy,1.0,1.0,7.0,0.0357142857142857,0.0052219321148825,0.0572267810518463,Dawson Knox,D.Knox
2026,1,2026_01_BUF_HOU,Khalil Shakir,khalil shakir,00-0037261,ShakKh00,BUF,HOU,WR,31,53.0,53.0,snap_proxy,6.0,4.0,50.0,0.214285714285714,0.101827676240209,0.392707944796718,Khalil Shakir,K.Shakir
2026,1,2026_01_BUF_HOU,Keon Coleman,keon coleman,00-0039901,ColeKe02,BUF,HOU,WR,29,50.0,50.0,snap_proxy,1.0,1.0,1.0,0.0357142857142857,0.010443864229765,0.0608821335322641,Keon Coleman,K.Coleman
2026,1,2026_01_BUF_HOU,Jackson Hawes,jackson hawes,,HaweJa00,BUF,HOU,TE,25,43.0,43.0,snap_proxy,,,,,,,,
2026,1,2026_01_BUF_HOU,Josh Palmer,josh palmer,00-0036988,PalmJo00,BUF,HOU,WR,18,31.0,31.0,snap_proxy,2.0,1.0,34.0,0.0714285714285714,0.161879895561358,0.220458784035808,Josh Palmer,J.Palmer
2026,1,2026_01_BUF_HOU,Frank Gore Jr.,frank gore,00-0039471,GoreFr01,BUF,HOU,RB,11,19.0,19.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Frank Gore Jr.,F.Gore
2026,1,2026_01_BUF_HOU,Ray Davis,ray davis,00-0039875,DaviRa04,BUF,HOU,RB,5,9.0,9.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Ray Davis,R.Davis
2026,1,2026_01_BUF_HOU,Keleki Latu,keleki latu,00-0040363,LatuKe00,BUF,HOU,TE,4,7.000000000000001,7.000000000000001,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Keleki Latu,K.Latu
2026,1,2026_01_BUF_HOU,Greg Dortch,greg dortch,00-0035500,DortGr01,BUF,HOU,WR,0,0.0,0.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Greg Dortch,G.Dortch
2026,1,2026_01_CHI_CAR,Jalen Coker,jalen coker,00-0039491,CokeJa01,CAR,CHI,WR,57,84.0,84.0,snap_proxy,9.0,8.0,138.0,0.264705882352941,0.33879781420765,0.634217293474767,Jalen Coker,J.Coker
2026,1,2026_01_CHI_CAR,Tetairoa McMillan,tetairoa mcmillan,00-0040124,McMiTe00,CAR,CHI,WR,56,82.0,82.0,snap_proxy,8.0,5.0,75.0,0.235294117647059,0.325136612021858,0.580536804885889,Tetairoa McMillan,T.McMillan
2026,1,2026_01_CHI_CAR,Chuba Hubbard,chuba hubbard,00-0036555,HubbCh01,CAR,CHI,RB,48,71.0,71.0,snap_proxy,3.0,3.0,38.0,0.0882352941176471,0.0,0.132352941176471,Chuba Hubbard,C.Hubbard
2026,1,2026_01_CHI_CAR,Tommy Tremble,tommy tremble,00-0037005,TremTo00,CAR,CHI,TE,38,56.00000000000001,56.00000000000001,snap_proxy,5.0,3.0,25.0,0.147058823529412,0.0628415300546448,0.264577306332369,Tommy Tremble,T.Tremble
2026,1,2026_01_CHI_CAR,Xavier Legette,xavier legette,00-0039342,LegeXa00,CAR,CHI,WR,36,53.0,53.0,snap_proxy,2.0,0.0,0.0,0.0588235294117647,0.0546448087431694,0.126486660237866,Xavier Legette,X.Legette
2026,1,2026_01_CHI_CAR,Mitchell Evans,mitchell evans,00-0040187,EvanMi01,CAR,CHI,TE,27,40.0,40.0,snap_proxy,2.0,1.0,9.0,0.0588235294117647,0.0245901639344262,0.105448408871745,Mitchell Evans,M.Evans
2026,1,2026_01_CHI_CAR,Darren Waller,darren waller,00-0031610,WallDa01,CAR,CHI,TE,24,35.0,35.0,snap_proxy,2.0,2.0,28.0,0.0588235294117647,0.0218579234972678,0.103535840565734,Darren Waller,D.Waller
2026,1,2026_01_CHI_CAR,Jimmy Horn,jimmy horn,00-0040218,HornJi00,CAR,CHI,WR,14,21.0,21.0,snap_proxy,1.0,0.0,0.0,0.0294117647058824,0.0081967213114754,0.0498553519768563,Jimmy Horn Jr.,Ji.Horn
