proj_id,player_id,player,team,pp_team,pp_opp_team,pp_game_id,pos,stat_type,line,odds_type,start_time,league_id,duration
10624300,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Pts+Rebs+Asts,22.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624314,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Points,22.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624360,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Pts+Rebs+Asts,22.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10622836,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Pts+Rebs+Asts,21.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10624384,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Pts+Rebs+Asts,21.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10619432,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Pts+Rebs,20.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10624298,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Pts+Rebs+Asts,20.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624312,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Points,20.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624315,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Pts+Rebs+Asts,20.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624361,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Pts+Rebs+Asts,20.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10619445,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Pts+Rebs+Asts,19.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10624343,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Pts+Rebs+Asts,19.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10619431,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Pts+Asts,18.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10619437,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Pts+Rebs,18.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10619442,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Pts+Rebs+Asts,18.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10619444,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Pts+Rebs,18.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10624299,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Pts+Rebs+Asts,18.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624313,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Points,18.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624330,230632,Jamal Fuller,LIU,LIU,ARIZ,144561,G-F,Points,18.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624342,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Points,18.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10622833,230632,Jamal Fuller,LIU,LIU,ARIZ,144561,G-F,Pts+Rebs,17.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10622840,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Pts+Rebs,17.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10624382,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Pts+Rebs+Asts,17.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10619428,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Pts+Rebs+Asts,16.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10619430,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Points,16.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10624296,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Points,16.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624328,230632,Jamal Fuller,LIU,LIU,ARIZ,144561,G-F,Points,16.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624340,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Points,16.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624359,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Pts+Rebs+Asts,16.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10619436,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Pts+Asts,15.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10622740,279120,Greg Gordon,LIU,LIU,ARIZ,144561,G,Pts+Rebs,15.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10622743,230633,Malachi Davis,LIU,LIU,ARIZ,144561,G,Pts+Rebs,14.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10624294,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Points,14.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624297,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Pts+Rebs+Asts,14.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624311,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Points,14.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624329,230632,Jamal Fuller,LIU,LIU,ARIZ,144561,G-F,Points,14.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624341,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Points,14.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10622025,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Points,12.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10622832,230632,Jamal Fuller,LIU,LIU,ARIZ,144561,G-F,Points,12.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10624295,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Points,12.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624357,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Points,12.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624380,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Points,12.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10622721,230633,Malachi Davis,LIU,LIU,ARIZ,144561,G,Points,11.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10624356,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Points,11.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624366,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Rebounds,11.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624379,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Points,11.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624388,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Rebounds,11.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10619427,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Points,10.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10622720,306293,Jomo Goings,LIU,LIU,ARIZ,144561,G,Pts+Rebs,10.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10622724,230638,Shadrak Lasu,LIU,LIU,ARIZ,144561,F,Pts+Rebs+Asts,10.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10622739,279120,Greg Gordon,LIU,LIU,ARIZ,144561,G,Points,10.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10624327,230632,Jamal Fuller,LIU,LIU,ARIZ,144561,G-F,Points,10.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624339,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Points,10.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624358,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Points,10.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624365,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Rebounds,10.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624381,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Points,10.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624387,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Rebounds,10.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10619441,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Points,9.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10619443,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Points,9.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10624364,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Rebounds,9.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624293,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Points,8.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624350,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Rebounds,8.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624355,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Points,8.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624375,230638,Shadrak Lasu,LIU,LIU,ARIZ,144561,F,Rebounds,8.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624378,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Points,8.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624386,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Rebounds,8.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10622718,279120,Greg Gordon,LIU,LIU,ARIZ,144561,G,Rebs+Asts,7.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10622742,306293,Jomo Goings,LIU,LIU,ARIZ,144561,G,Points,7.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10624334,230632,Jamal Fuller,LIU,LIU,ARIZ,144561,G-F,Rebounds,7.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624349,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Rebounds,7.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624363,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Rebounds,7.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624371,230638,Shadrak Lasu,LIU,LIU,ARIZ,144561,F,Points,7.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624374,230638,Shadrak Lasu,LIU,LIU,ARIZ,144561,F,Rebounds,7.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10622828,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Rebs+Asts,6.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624322,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Rebounds,6.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624332,230632,Jamal Fuller,LIU,LIU,ARIZ,144561,G-F,Rebounds,6.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624348,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Rebounds,6.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624369,230638,Shadrak Lasu,LIU,LIU,ARIZ,144561,F,Points,6.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624373,230638,Shadrak Lasu,LIU,LIU,ARIZ,144561,F,Rebounds,6.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10619429,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Rebs+Asts,5.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10619438,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Rebounds,5.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10622722,230633,Malachi Davis,LIU,LIU,ARIZ,144561,G,Rebs+Asts,5.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10622725,230638,Shadrak Lasu,LIU,LIU,ARIZ,144561,F,Rebounds,5.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10624303,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Rebounds,5.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624321,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Rebounds,5.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624333,230632,Jamal Fuller,LIU,LIU,ARIZ,144561,G-F,Rebounds,5.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624370,230638,Shadrak Lasu,LIU,LIU,ARIZ,144561,F,Points,5.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10622723,230638,Shadrak Lasu,LIU,LIU,ARIZ,144561,F,Pts+Asts,4.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10622741,279120,Greg Gordon,LIU,LIU,ARIZ,144561,G,Rebounds,4.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10622834,230632,Jamal Fuller,LIU,LIU,ARIZ,144561,G-F,Rebounds,4.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624292,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Assists,4.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624302,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Rebounds,4.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624310,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Assists,4.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624320,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Rebounds,4.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624337,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Assists,4.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624347,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Rebounds,4.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624372,230638,Shadrak Lasu,LIU,LIU,ARIZ,144561,F,Rebounds,4.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10622822,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Rebounds,3.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10622827,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Rebounds,3.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624289,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,3-PT Made,3.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624291,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Assists,3.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624309,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Assists,3.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624331,230632,Jamal Fuller,LIU,LIU,ARIZ,144561,G-F,Rebounds,3.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624336,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Assists,3.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624354,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Blocked Shots,3.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624368,230638,Shadrak Lasu,LIU,LIU,ARIZ,144561,F,Points,3.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10619434,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Assists,2.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10622717,279120,Greg Gordon,LIU,LIU,ARIZ,144561,G,Assists,2.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10622821,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Assists,2.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10622826,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Assists,2.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624288,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,3-PT Made,2.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624301,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Rebounds,2.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624305,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Steals,2.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624307,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,3-PT Made,2.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624319,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Rebounds,2.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624324,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Steals,2.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624326,230632,Jamal Fuller,LIU,LIU,ARIZ,144561,G-F,3-PT Made,2.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624353,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Blocked Shots,2.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10619439,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Turnovers,1.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10619440,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Blocked Shots,1.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10622719,306293,Jomo Goings,LIU,LIU,ARIZ,144561,G,Assists,1.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10622820,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,3-PT Made,1.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10622823,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Steals,1.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10622825,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,3-PT Made,1.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10622829,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Steals,1.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10622830,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Turnovers,1.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10622842,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Turnovers,1.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10622845,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Blks+Stls,1.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10624290,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Assists,1.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624308,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Assists,1.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624325,230632,Jamal Fuller,LIU,LIU,ARIZ,144561,G-F,3-PT Made,1.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624335,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Assists,1.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624338,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Blocked Shots,1.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624351,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Steals,1.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624352,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Assists,1.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624367,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Steals,1.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624376,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Assists,1.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624377,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Blocked Shots,1.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10624389,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Steals,1.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10619435,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Blocked Shots,0.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10619446,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Steals,0.5,standard,2026-03-20T13:35:00.000-04:00,20,Full
10622824,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Turnovers,0.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10622831,230632,Jamal Fuller,LIU,LIU,ARIZ,144561,G-F,3-PT Made,0.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10622835,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,3-PT Made,0.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10622837,279710,Koa Peat,ARIZ,ARIZ,LIU,144561,F,Steals,0.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10622838,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,3-PT Made,0.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10622839,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Assists,0.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10622841,287004,Motiejus Krivas,ARIZ,ARIZ,LIU,144561,C,Steals,0.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10622843,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,3-PT Made,0.5,demon,2026-03-20T13:35:00.000-04:00,20,Full
10622844,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Assists,0.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10622846,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Blocked Shots,0.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10622848,220063,Tobe Awaka,ARIZ,ARIZ,LIU,144561,F,Turnovers,0.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624304,225279,Anthony Dell'Orso,ARIZ,ARIZ,LIU,144561,G,Steals,0.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624306,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,3-PT Made,0.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10624323,274641,Brayden Burries,ARIZ,ARIZ,LIU,144561,G,Steals,0.5,goblin,2026-03-20T13:35:00.000-04:00,20,Full
10619473,277998,Thijs Ridder,UVA,UVA,WRST,144562,F,Pts+Rebs,22.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619459,305851,Michael Imariagbe,WRST,WRST,UVA,144562,F,Pts+Rebs+Asts,19.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619471,305853,TJ Burch,WRST,WRST,UVA,144562,G,Pts+Rebs+Asts,18.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619456,277986,Malik Thomas,UVA,UVA,WRST,144562,G,Pts+Rebs,17.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619472,277998,Thijs Ridder,UVA,UVA,WRST,144562,F,Pts+Asts,17.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619463,280136,Sam Lewis,UVA,UVA,WRST,144562,G,Pts+Rebs,16.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619449,292199,Chance Mallory,UVA,UVA,WRST,144562,G,Pts+Rebs+Asts,15.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619455,277986,Malik Thomas,UVA,UVA,WRST,144562,G,Pts+Asts,15.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619469,305853,TJ Burch,WRST,WRST,UVA,144562,G,Pts+Asts,15.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619470,305853,TJ Burch,WRST,WRST,UVA,144562,G,Pts+Rebs,15.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619462,280136,Sam Lewis,UVA,UVA,WRST,144562,G,Points,12.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619468,305853,TJ Burch,WRST,WRST,UVA,144562,G,Points,12.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619448,292199,Chance Mallory,UVA,UVA,WRST,144562,G,Points,9.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619453,306200,Dominic Pangonis,WRST,WRST,UVA,144562,G,Pts+Rebs,9.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619460,305851,Michael Imariagbe,WRST,WRST,UVA,144562,F,Rebs+Asts,9.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619466,305852,Solomon Callaghan,WRST,WRST,UVA,144562,G,Pts+Rebs,9.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619452,306200,Dominic Pangonis,WRST,WRST,UVA,144562,G,Pts+Asts,7.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619474,277998,Thijs Ridder,UVA,UVA,WRST,144562,F,Rebs+Asts,7.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619451,306200,Dominic Pangonis,WRST,WRST,UVA,144562,G,Points,6.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619464,280136,Sam Lewis,UVA,UVA,WRST,144562,G,Rebs+Asts,5.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619447,292199,Chance Mallory,UVA,UVA,WRST,144562,G,Assists,3.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619454,306200,Dominic Pangonis,WRST,WRST,UVA,144562,G,Rebs+Asts,3.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619450,292199,Chance Mallory,UVA,UVA,WRST,144562,G,Rebounds,2.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619465,305852,Solomon Callaghan,WRST,WRST,UVA,144562,G,3-PT Made,1.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619457,277986,Malik Thomas,UVA,UVA,WRST,144562,G,Steals,0.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619458,305851,Michael Imariagbe,WRST,WRST,UVA,144562,F,Blocked Shots,0.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619461,305851,Michael Imariagbe,WRST,WRST,UVA,144562,F,Steals,0.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10619467,305852,Solomon Callaghan,WRST,WRST,UVA,144562,G,Steals,0.5,standard,2026-03-20T13:50:00.000-04:00,20,Full
10621290,221781,Joshua Jefferson,ISU,ISU,TNST,144563,F,Pts+Rebs,26.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10621289,221781,Joshua Jefferson,ISU,ISU,TNST,144563,F,Pts+Asts,23.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10621295,179218,Milan Momcilovic,ISU,ISU,TNST,144563,F,Pts+Rebs+Asts,22.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10621294,179218,Milan Momcilovic,ISU,ISU,TNST,144563,F,Pts+Rebs,21.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10619485,230586,Travis Harper,TNST,TNST,ISU,144563,G,Pts+Rebs,19.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10619476,230584,Aaron Nkrumah,TNST,TNST,ISU,144563,G,Pts+Asts,18.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
